scheme,training_gpu,training_sigma,readout_sigma,parameter,comparisons,batches,injected_beta,checkpoint_epoch,source_bundle,cosine_defined_count,cosine_min,cosine_p10,cosine_median,cosine_p90,cosine_max,clean_eqprop_bptt_cosine_defined_count,clean_eqprop_bptt_cosine_min,clean_eqprop_bptt_cosine_p10,clean_eqprop_bptt_cosine_median,clean_eqprop_bptt_cosine_p90,clean_eqprop_bptt_cosine_max,noisy_clean_eqprop_cosine_defined_count,noisy_clean_eqprop_cosine_min,noisy_clean_eqprop_cosine_p10,noisy_clean_eqprop_cosine_median,noisy_clean_eqprop_cosine_p90,noisy_clean_eqprop_cosine_max,eqprop_over_bptt_norm_ratio_defined_count,eqprop_over_bptt_norm_ratio_min,eqprop_over_bptt_norm_ratio_p10,eqprop_over_bptt_norm_ratio_median,eqprop_over_bptt_norm_ratio_p90,eqprop_over_bptt_norm_ratio_max,relative_l2_difference_over_bptt_defined_count,relative_l2_difference_over_bptt_min,relative_l2_difference_over_bptt_p10,relative_l2_difference_over_bptt_median,relative_l2_difference_over_bptt_p90,relative_l2_difference_over_bptt_max,bptt_rms_defined_count,bptt_rms_min,bptt_rms_p10,bptt_rms_median,bptt_rms_p90,bptt_rms_max,eqprop_rms_defined_count,eqprop_rms_min,eqprop_rms_p10,eqprop_rms_median,eqprop_rms_p90,eqprop_rms_max,all_endpoint_residual_gates_passed,fraction_cosine_above_0.90,fraction_cosine_above_0.99
ours,A100,0.0,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_03483376,36,0.9984922922753199,0.9997269761563661,0.9999952055615777,0.9999996547103815,0.9999998953532269,36,0.9984922922753199,0.9997269761563661,0.9999952055615777,0.9999996547103815,0.9999998953532269,36,0.9999999999999994,0.9999999999999998,1.0000000000000002,1.0000000000000004,1.0000000000000007,36,0.956985085113947,0.9882164077372111,0.9999669657918538,1.0097293736284523,1.092342460879673,36,0.0005565608182603502,0.0020862615511200435,0.00444755208398513,0.03000079822191391,0.10872440578749068,36,1.7063296345860065e-05,2.990748749363204e-05,6.969819489885355e-05,0.00011017946814187596,0.00015704565054807784,36,1.7089530850424103e-05,3.023364243052902e-05,7.001508485434294e-05,0.00010966826941073428,0.00015029034525652741,True,1.0,1.0
ours,A100,0.0,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_03483376,36,0.9921542369264224,0.9996477417455519,0.999975309500625,0.9999971588191321,0.9999998251737866,36,0.9921542369264224,0.9996477417455519,0.999975309500625,0.9999971588191321,0.9999998251737866,36,0.999999999999994,0.999999999999996,1.0,1.0000000000000027,1.0000000000000033,36,0.9837612261214875,0.99634290049417,0.9997809338720727,1.0017824995186653,1.0044311753337907,36,0.0005914421285116307,0.0025091391466392815,0.007110075282057612,0.027389616975421194,0.12530128801939622,36,1.8874906315278773e-05,2.0511701822072955e-05,3.247443796131683e-05,4.5780407338373845e-05,6.506708397432708e-05,36,1.8867636127092998e-05,2.05207832462961e-05,3.2489079356190856e-05,4.5693321739448314e-05,6.410048102999089e-05,True,1.0,1.0
ours,A100,0.0,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_03483376,36,0.9920853960149058,0.998744334715985,0.9998710356794104,0.9999876847918068,0.9999986815405041,36,0.9920853960149058,0.998744334715985,0.9998710356794104,0.9999876847918068,0.9999986815405041,36,0.9999999999999918,0.9999999999999932,0.9999999999999998,1.0000000000000067,1.0000000000000107,36,0.9644921630720421,0.9958830368495786,0.9999189772447283,1.0003933631127775,1.002109504999989,36,0.0016242381856274915,0.004977522192262591,0.016066135289617593,0.050116578400819754,0.12856108866287436,36,3.6274018418436866e-05,4.090711481901502e-05,6.389949559945078e-05,9.015163209566038e-05,0.00012874157603628888,36,3.6350538641660256e-05,4.083301263079427e-05,6.38964588736052e-05,9.022463875045933e-05,0.0001255361681826226,True,1.0,1.0
ours,A100,0.0,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_03483376,36,0.9999997388386344,0.9999999812334296,0.9999999992851463,0.9999999999518443,0.9999999999951389,36,0.9999997388386344,0.9999999812334296,0.9999999992851463,0.9999999999518443,0.9999999999951389,36,0.9999999999998814,0.9999999999999093,0.9999999999999929,1.0000000000000933,1.0000000000001759,36,0.9998749615418547,0.9999871250191982,0.9999998923316846,1.0000169851935936,1.0000475887885312,36,3.0977843313513398e-06,9.940069169717171e-06,3.781727485785705e-05,0.0001954452828495721,0.0007315580936502579,36,8.070667695467249e-05,9.167535309082807e-05,0.00012580985759004377,0.00017360552994169566,0.00023043934612008114,36,8.070761676289496e-05,9.167508786533918e-05,0.00012580788607273883,0.00017360619372509324,0.0002304105323395463,True,1.0,1.0
ours,A100,0.0001,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,36,0.8797668371609667,0.997117542197072,0.9997595181803087,0.9999823762301288,0.9999942844687405,36,0.8797668371609667,0.997117542197072,0.9997595181803087,0.9999823762301288,0.9999942844687405,36,0.9999999999999997,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000007,36,0.78001400241649,0.9649275560475968,1.004396449373995,1.0573563043459815,1.1065515505682195,36,0.005874134944044171,0.008536012769696056,0.033364388259054724,0.11932128647240547,0.4857581088065833,36,7.763099907908326e-05,0.00011026954408209506,0.00018988338063337677,0.00037949219241579493,0.0005986362458004375,36,7.937795316714985e-05,0.00011045281806055845,0.00019148888404302446,0.0003833230961098544,0.0006624218660168119,True,0.9722222222222222,0.9722222222222222
ours,A100,0.0001,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,36,0.9909706941886179,0.997781493819215,0.9993478695443676,0.9998174307861971,0.9999125514525503,36,0.9909706941886179,0.997781493819215,0.9993478695443676,0.9998174307861971,0.9999125514525503,36,0.9999999999999948,0.9999999999999977,0.9999999999999998,1.0000000000000022,1.000000000000006,36,0.9305303085262926,0.9896625085914239,0.9996576767851495,1.0164170704326825,1.0320926848034984,36,0.01325370610905093,0.01927903946572823,0.03657905817836244,0.06734358319475389,0.1470718310157959,36,5.214004720483466e-05,6.813124729400418e-05,9.584945125006833e-05,0.00015161573349954828,0.00020829161444579832,36,5.2348720878670025e-05,6.801104514925866e-05,9.32601623457541e-05,0.00014828163214682504,0.0002127182221125819,True,1.0,1.0
ours,A100,0.0001,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,36,0.9865247323745036,0.9919174913918112,0.997841049306395,0.9993405793453684,0.9996210580409423,36,0.9865247323745036,0.9919174913918112,0.997841049306395,0.9993405793453684,0.9996210580409423,36,0.9999999999999901,0.9999999999999933,1.0,1.0000000000000062,1.0000000000000127,36,0.9501816150923952,0.9902066567403147,0.9965197117737945,1.000514113094733,1.0096877023415596,36,0.02753099497251793,0.036381889557119226,0.06594598189902964,0.12694814703846413,0.1640597490626611,36,6.482154981716513e-05,7.23916923831845e-05,9.421879584437574e-05,0.00013566052261725967,0.00017255435325073674,36,6.464507007827805e-05,7.229946663182181e-05,9.381590847940148e-05,0.0001348218340713803,0.00016813952710402678,True,1.0,0.9166666666666666
ours,A100,0.0001,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,36,0.9999717447717723,0.9999961473526053,0.9999993574738353,0.9999999349891937,0.9999999878435233,36,0.9999717447717723,0.9999961473526053,0.9999993574738353,0.9999999349891937,0.9999999878435233,36,0.999999999999957,0.9999999999999694,1.000000000000008,1.0000000000000413,1.0000000000000593,36,0.9994685516061798,0.9998773879661043,1.000067559918726,1.0003970340461028,1.0011317564559465,36,0.0001584536928462254,0.0003618582840261201,0.0011363958347540856,0.0028042304073602406,0.0075341131835424385,36,0.00013532419459938333,0.00016304824350852503,0.00019704316508611344,0.0002856073275697183,0.0003103201410713821,36,0.0001353268044549853,0.0001630373037752298,0.00019706536553143388,0.0002857433406379581,0.00031042840153743255,True,1.0,1.0
ours,A100,0.0001,0.0001,ConvWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,144,-0.22857450642728042,-0.11643707450823305,0.05801229332592296,0.16520548254431638,0.2311057375974765,144,0.8797668371609667,0.9970535254602011,0.9997595181803087,0.9999828958087088,0.9999942844687405,144,-0.22076565271252305,-0.11838557377511927,0.057849350417719006,0.16623398372424017,0.2343986897375851,144,8.278660315835399,12.296173941329624,26.07284867383508,47.51466593698127,72.25776173441588,144,8.260581271689963,12.283130418799736,26.01755056137658,47.59067099214418,72.26596800173027,144,7.763099907908326e-05,0.0001100398728410103,0.00018988338063337677,0.0003811684888772961,0.0005986362458004375,144,0.004226665712309086,0.0045999612235788495,0.005041408323089636,0.005542138192720326,0.00657579082003258,True,0.0,0.0
ours,A100,0.0001,0.0001,ConvWeight_1,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,144,-0.025875554143884018,0.05785600699083586,0.11887041041088268,0.19061278180375416,0.30982133037207854,144,0.9909706941886179,0.9977637718295838,0.9993478695443676,0.9998313227228853,0.9999125514525503,144,-0.02611719474016619,0.0605772380224693,0.11803389626988503,0.19134249086134544,0.31327738784512527,144,3.9219413632553266,5.984814807687879,9.09415179891552,14.139917557392652,19.29541579076565,144,3.823910813674542,5.941065366789273,9.031440971018306,14.074628835232247,19.20819402109005,144,5.214004720483466e-05,6.78569453281535e-05,9.584945125006833e-05,0.00015256954600385454,0.00020829161444579832,144,0.0006708069562126793,0.0007384598795697939,0.0008762978021455939,0.0011052258520722789,0.0013093279743979743,True,0.0,0.0
ours,A100,0.0001,0.0001,ConvWeight_2,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,144,0.9446521818574644,0.9609743002857258,0.978738301714515,0.9873279717708476,0.9929208274188152,144,0.9865247323745036,0.9910683919529111,0.997841049306395,0.9993618224169869,0.9996210580409423,144,0.9467263415986727,0.962268004818822,0.9807238198269447,0.9910527367315416,0.9956936057806267,144,0.963758098130103,1.0006716229954251,1.0157753744482358,1.0349123118299721,1.0500083795196629,144,0.11929146675446733,0.1592252569424636,0.2080903128691554,0.28596845547663335,0.34457536722430526,144,6.482154981716513e-05,7.224776832121537e-05,9.421879584437574e-05,0.00013947172627000725,0.00017255435325073674,144,6.693197645365158e-05,7.429427084037605e-05,9.55526264475876e-05,0.00013922699565798973,0.00016923645636956724,True,1.0,0.006944444444444444
ours,A100,0.0001,0.0001,DenseWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_15/runs/000_conv3_ours_p90_sigma1em4_seed0_5b7c67f1,144,0.9999707361030684,0.9999951867814909,0.9999987940440127,0.9999993276864212,0.9999995648307178,144,0.9999717447717723,0.9999954701419511,0.9999993574738353,0.9999999361171027,0.9999999878435233,144,0.9999985713631363,0.999999098272972,0.9999994029894206,0.999999714443791,0.9999997373590453,144,0.9994473987320074,0.9998511476403639,1.0000582107781413,1.0004164321707787,1.0011740325585454,144,0.0009329246308194159,0.0011647927836102962,0.0015643806719227403,0.0031474792602293558,0.00766705834463552,144,0.00013532419459938333,0.0001602537411900366,0.00019704316508611344,0.00029665087825444196,0.0003103201410713821,144,0.00013532561758617976,0.00016025265174141845,0.00019706145987972263,0.0002967728944465512,0.000310433761950531,True,1.0,1.0
ours,A100,0.0003,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,36,0.9622303240083903,0.9968448399435803,0.9997439587353159,0.999972370389127,0.9999976496938825,36,0.9622303240083903,0.9968448399435803,0.9997439587353159,0.999972370389127,0.9999976496938825,36,0.9999999999999998,0.9999999999999998,1.0,1.0000000000000004,1.0000000000000004,36,0.9115313920948469,0.9567491509062025,0.9933257472110746,1.0459007757109244,1.0817839039192214,36,0.003061635318314816,0.00946898655600436,0.03849432093239938,0.10033786434411414,0.27224155561014585,36,8.137614893560863e-05,0.00011382934612555848,0.00025593873243465366,0.0005173509451871916,0.0007592334425788346,36,8.076502061387319e-05,0.00011142414951618488,0.0002524067004940369,0.0005151404514185976,0.0007717915191873605,True,1.0,0.9722222222222222
ours,A100,0.0003,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,36,0.9935760732217548,0.9974171973460475,0.9988542399840139,0.9996747522252429,0.9998538824929367,36,0.9935760732217548,0.9974171973460475,0.9988542399840139,0.9996747522252429,0.9998538824929367,36,0.9999999999999944,0.9999999999999981,1.0,1.000000000000002,1.0000000000000053,36,0.9567015905259958,0.9797305475654006,0.9974686864264132,1.0121691513511708,1.0275258697619136,36,0.017234278132687363,0.026167341025656734,0.04996027660633332,0.07224231498737643,0.11902232645735526,36,5.473745658015898e-05,7.828484558991406e-05,0.00010087299323715537,0.00015401191612920783,0.00020024518453034754,36,5.477729289646784e-05,7.910050959379041e-05,0.00010107233184655414,0.0001524404532530066,0.00020178937337214854,True,1.0,1.0
ours,A100,0.0003,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,36,0.9829315786258572,0.993553256821405,0.9971955302113842,0.998529302673993,0.9991823138573486,36,0.9829315786258572,0.993553256821405,0.9971955302113842,0.998529302673993,0.9991823138573486,36,0.9999999999999789,0.9999999999999905,0.9999999999999989,1.0000000000000093,1.0000000000000147,36,0.9423592392824929,0.9830654856178695,0.9944464718289985,1.0006777961132778,1.0101185824379215,36,0.04050958583857336,0.05438623603209826,0.07484132375554875,0.11329573480468855,0.18839221443540516,36,6.915288260972778e-05,7.935226177282947e-05,0.0001036189757544984,0.0001434788791276325,0.0001878406732490358,36,6.916969511593161e-05,7.921270098032823e-05,0.00010320793030431877,0.00014201628076296048,0.00018708151139541613,True,1.0,0.9722222222222222
ours,A100,0.0003,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,36,0.9997252381810741,0.9999936002185048,0.9999988284187318,0.9999997900565538,0.9999999306997684,36,0.9997252381810741,0.9999936002185048,0.9999988284187318,0.9999997900565538,0.9999999306997684,36,0.9999999999999555,0.9999999999999674,1.0000000000000036,1.0000000000000313,1.000000000000051,36,0.9996541741020473,0.9998704380973873,1.0000261811541824,1.0003218047616689,1.0013853012071516,36,0.00037814356423542336,0.0006478306180155481,0.0015486488257832147,0.0035623427446613573,0.023499020258077607,36,0.0001739787373634989,0.00020417629570430873,0.00024375063147759676,0.00034066584403407406,0.00041568237836873837,36,0.00017398483820236146,0.0002042083753660873,0.00024377783985862523,0.0003408855379530037,0.00041565723662997516,True,1.0,1.0
ours,A100,0.0003,0.0003,ConvWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,144,-0.2633033923700485,-0.09110748861475218,0.021539018103652906,0.15137372066501223,0.2858800104955688,144,0.9622303240083903,0.9952625443251842,0.9997439587353159,0.9999736289430949,0.9999976496938825,144,-0.2629799312044879,-0.09293037629731862,0.020205825741872185,0.15160118444234422,0.2867211284110706,144,19.635990145464223,27.95821502209719,61.07567511842639,135.96690347372925,203.80069955437475,144,19.59022039757642,27.808720975664688,61.01750873273148,135.9422079714846,203.87861832955068,144,8.137614893560863e-05,0.00011276730453810255,0.00025593873243465366,0.0005589729636018373,0.0007592334425788346,144,0.012676910192678794,0.013812930303646562,0.015124947502853819,0.01667423806500996,0.0197245094398689,True,0.0,0.0
ours,A100,0.0003,0.0003,ConvWeight_1,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,144,-0.04423416532717087,0.0027722056359368867,0.04811185081019358,0.10384693758320929,0.1479232665053137,144,0.9935760732217548,0.9973075663530985,0.9988542399840139,0.9996778239728141,0.9998538824929367,144,-0.0484147007559122,0.0032687456582941145,0.04757648182502981,0.1054672754102483,0.14808330991027874,144,9.458232772205353,13.364461740985119,22.288529180728005,32.8214439332761,56.74163025183842,144,9.4416045558248,13.32195610793282,22.249460700547502,32.791875102151536,56.7082690506337,144,5.473745658015898e-05,7.823412500207046e-05,0.00010087299323715537,0.00015733534990736026,0.00020024518453034754,144,0.00163523612450591,0.0018745777511972655,0.002258348556330745,0.0028977144517050545,0.003575294782093378,True,0.0,0.0
ours,A100,0.0003,0.0003,ConvWeight_2,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,144,0.8008154931732291,0.8606653315919514,0.9178136225015925,0.9526972721964466,0.9757023330069714,144,0.9829315786258572,0.9924897070377685,0.9971955302113842,0.9985891615683529,0.9991823138573486,144,0.8020517639549729,0.8621131991017492,0.9225488792961009,0.95641150599055,0.9787570213449306,144,0.9729328218647284,1.0259909385957444,1.0731260437989119,1.1555817626528653,1.247218039436577,144,0.2213483579093526,0.31393020858013143,0.4255985202229827,0.5825490598712679,0.7469737473326142,144,6.915288260972778e-05,7.703226301102628e-05,0.0001036189757544984,0.00014379784672256235,0.0001878406732490358,144,7.992703899173089e-05,9.10543566611709e-05,0.00011256298764981458,0.00015023341210230359,0.000193700200191889,True,0.6805555555555556,0.0
ours,A100,0.0003,0.0003,DenseWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_16/runs/000_conv3_ours_p90_sigma3em4_seed0_6ac4e8f2,144,0.9997207345363662,0.9999841284658268,0.9999947432086074,0.9999969915230328,0.9999982011762011,144,0.9997252381810741,0.9999924158840066,0.9999988284187318,0.9999998209802184,0.9999999306997684,144,0.9999907180349356,0.9999941212412282,0.9999961671060045,0.999998037053245,0.9999984367303485,144,0.999497560311797,0.9998405428830051,1.000030195405507,1.0003391035798646,1.0014180208628605,144,0.0018982517934560174,0.002455177321837652,0.0032430119942642157,0.005636153481443287,0.023690323035584538,144,0.0001739787373634989,0.00020217361676285576,0.00024375063147759676,0.0003466793854189819,0.00041568237836873837,144,0.00017396551230736612,0.00020217166574223498,0.00024377200395489843,0.0003466417511511273,0.0004156671870745695,True,1.0,1.0
ours,A100,0.0005,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,36,-0.682670574561251,-0.3534666033809195,0.7232916670120451,0.9141451884599243,0.9563847316601619,36,-0.682670574561251,-0.3534666033809195,0.7232916670120451,0.9141451884599243,0.9563847316601619,36,0.9999999999999994,0.9999999999999996,1.0,1.0000000000000002,1.0000000000000004,36,0.17125495928730897,0.3060785529494416,0.5272866161879921,0.9650289330287957,1.447826025789986,36,0.31024834198257495,0.5116714076797088,0.7432624521910245,1.3634640555895219,1.557988693357072,36,0.00016095275809449548,0.00023014009321744208,0.00044178060025460987,0.0007206115025963824,0.00091340819802868,36,9.580014391352351e-05,0.00015180104764223428,0.00023585735522522149,0.0004054304423237765,0.00045310760649144036,False,0.19444444444444445,0.0
ours,A100,0.0005,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,36,0.11460362275942584,0.29394265354658744,0.688886019436292,0.8659610558751059,0.9494807528517852,36,0.11460362275942584,0.29394265354658744,0.688886019436292,0.8659610558751059,0.9494807528517852,36,0.9999999999999969,0.9999999999999974,0.9999999999999996,1.000000000000002,1.0000000000000027,36,0.25867123888786403,0.4313467817706391,0.6389641398319336,0.8832048464713065,0.9768714142970177,36,0.3342732783980046,0.5290297870698961,0.7546914190870256,0.9608591431580513,1.1279704256712928,36,0.00010422945065066881,0.0001507289613359442,0.00020683969591292766,0.00028280466601562427,0.0003812645654222646,36,6.586048647642438e-05,9.383676825988819e-05,0.0001193430574933665,0.00018092541332558084,0.00023851133928067745,False,0.05555555555555555,0.0
ours,A100,0.0005,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,36,-0.503234279914921,-0.2537106324505511,0.24561394382699553,0.6645252980017514,0.8406241699141654,36,-0.503234279914921,-0.2537106324505511,0.24561394382699553,0.6645252980017514,0.8406241699141654,36,0.9999999999999947,0.9999999999999977,1.0000000000000098,1.0000000000000173,1.0000000000000315,36,0.06853822733041932,0.1286363174469175,0.2730686129976126,0.706879004240941,1.7946834100908375,36,0.7847453731588576,0.8498046145533038,0.9715195806828074,1.23955721822357,2.0996786565562755,36,0.0031568311215373034,0.004205628557215022,0.008106977528522734,0.011877975466160026,0.015494704761824745,36,0.0006725976469270479,0.0008868600167501754,0.0021507537122537057,0.004639347753307304,0.01866134369278972,False,0.0,0.0
ours,A100,0.0005,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,36,-0.7026012240722054,-0.5723370844711717,-0.29315566159609785,0.5736119031629336,0.6036072615877328,36,-0.7026012240722054,-0.5723370844711717,-0.29315566159609785,0.5736119031629336,0.6036072615877328,36,0.9999999999998864,0.9999999999999294,0.9999999999999898,1.0000000000000684,1.000000000000106,36,0.17419538215910566,0.3529971240921167,2.2778891058868025,7.031922301417102,22.770725513239803,36,0.8289296096960157,0.8844579689656449,2.8349334578508896,7.268005858919311,23.05911274532052,36,0.0021559511264145834,0.003254519427505718,0.006020005594833608,0.009233553937256823,0.011648157403762986,36,0.0008586994551096166,0.0018501672891597883,0.013839708964118926,0.03774913034210025,0.15445014726375228,False,0.0,0.0
ours,A100,0.0005,0.0005,ConvWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,144,-0.21942407806562622,-0.10482548349727687,0.020070317105842218,0.12824232678235808,0.26362132546338374,144,-0.682670574561251,-0.35351956609273794,0.7232916670120451,0.9206581797059605,0.9563847316601619,144,-0.16473186668531276,-0.11361446164547852,0.02615082171736107,0.13835528192218127,0.2650074446051839,144,24.231887216709094,33.94769491843861,57.15395730119027,109.31077163692851,166.03109409510867,144,24.34904204097777,34.098456609970306,57.05741126163596,109.41728192050672,165.99761142501188,144,0.00016095275809449548,0.00021903416450611037,0.00044178060025460987,0.0007570806623272607,0.00091340819802868,144,0.021128392878181516,0.023040626130073405,0.025175685947432875,0.027722300316246607,0.03286903570776321,False,0.0,0.0
ours,A100,0.0005,0.0005,ConvWeight_1,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,144,-0.032322435504138027,-0.004285626359954876,0.025777305299729825,0.055125069527006965,0.11258370902952967,144,0.11460362275942584,0.2818462748562321,0.688886019436292,0.8823852571407557,0.9494807528517852,144,-0.048822494594244245,9.577222740823411e-05,0.03640872418899868,0.07987562260515763,0.13057361379818447,144,8.835013699448844,11.650250902329198,17.691123700503915,27.556419461008588,36.71610366683276,144,8.863988539729826,11.658514673741552,17.70691017829052,27.57952887734024,36.72461950045691,144,0.00010422945065066881,0.00014821146867616342,0.00020683969591292766,0.0002918753400811473,0.0003812645654222646,144,0.0025945295917498474,0.002948553589249075,0.0036535411652279066,0.004647011002566843,0.00601338781006986,False,0.0,0.0
ours,A100,0.0005,0.0005,ConvWeight_2,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,144,-0.5034037042707029,-0.28846180219898754,0.24568675829694536,0.6645187740656923,0.8404953478875529,144,-0.503234279914921,-0.2889372139799441,0.24561394382699553,0.6647718726520733,0.8406241699141654,144,0.9952587347824999,0.997670599033748,0.9996311860599936,0.9999285204872854,0.999996116130985,144,0.06872127193711242,0.11886890479686375,0.27351645901043864,0.7628677312978756,1.7948404883952547,144,0.7844744411802451,0.8477554824852614,0.971520151104317,1.24818764201211,2.0998349872482223,144,0.0031568311215373034,0.0037932207935635048,0.008106977528522734,0.011891989047917377,0.015494704761824745,144,0.0006739085081836011,0.0008157639177231857,0.002151577054614326,0.005023398651289394,0.018662977012744053,False,0.0,0.0
ours,A100,0.0005,0.0005,DenseWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_17/runs/000_conv3_ours_p90_sigma5em4_seed0_19b5049f,144,-0.7026016529987017,-0.59890203275422,-0.29315425614206153,0.5755333225005917,0.603608530524578,144,-0.7026012240722054,-0.5989025194152435,-0.29315566159609785,0.5755680930393874,0.6036072615877328,144,0.999997332920979,0.9999994620938286,0.9999999855424568,0.9999999958175754,0.9999999993323833,144,0.17416535541452632,0.302706173129376,2.2779342271406224,7.812700484380067,22.770863934774642,144,0.8289173584151736,0.8833980501582115,2.8349447579734215,8.239072896338344,23.059250845460763,144,0.0021559511264145834,0.0028883925336033052,0.006020005594833608,0.009433668610359165,0.011648157403762986,144,0.0008585514377001456,0.00179739279267093,0.01383950206351378,0.04156321897213627,0.15445108615462896,False,0.0,0.0
ours,RTX5090,0.0,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/loulou/production/runs/000_conv3_ours_p90_sigma0_seed0_7c8fbb04,36,0.9969910419392386,0.9997206131869485,0.999991745290111,0.9999988761607285,0.9999998884276519,36,0.9969910419392386,0.9997206131869485,0.999991745290111,0.9999988761607285,0.9999998884276519,36,0.9999999999999991,0.9999999999999998,1.0,1.0000000000000004,1.0000000000000009,36,0.995934607212929,0.9980382642856591,1.001346561330719,1.0195418961577634,1.0604489920941989,36,0.0005399379402288472,0.002010225467609722,0.004963817050469704,0.03158153019927042,0.09037278248942113,36,1.5812148408838076e-05,2.056671777160537e-05,5.4481694031461074e-05,9.479688270818196e-05,0.0001351085415567824,36,1.5841623578399284e-05,2.080263731133879e-05,5.456956426625094e-05,9.472461343849826e-05,0.00013524803359583898,True,1.0,1.0
