architecture,scheme,layer_index,parameter,sigma,n_comparisons,n_batches,bptt_cosine_n_defined,bptt_cosine_mean,bptt_cosine_median,bptt_cosine_p10,bptt_cosine_p90,bptt_cosine_std,bptt_estimate_l2_n_defined,bptt_estimate_l2_mean,bptt_estimate_l2_median,bptt_estimate_l2_p10,bptt_estimate_l2_p90,bptt_estimate_l2_std,bptt_reference_l2_n_defined,bptt_reference_l2_mean,bptt_reference_l2_median,bptt_reference_l2_p10,bptt_reference_l2_p90,bptt_reference_l2_std,bptt_relative_l2_error_n_defined,bptt_relative_l2_error_mean,bptt_relative_l2_error_median,bptt_relative_l2_error_p10,bptt_relative_l2_error_p90,bptt_relative_l2_error_std,bptt_norm_ratio_n_defined,bptt_norm_ratio_mean,bptt_norm_ratio_median,bptt_norm_ratio_p10,bptt_norm_ratio_p90,bptt_norm_ratio_std,bptt_estimate_zero_fraction_n_defined,bptt_estimate_zero_fraction_mean,bptt_estimate_zero_fraction_median,bptt_estimate_zero_fraction_p10,bptt_estimate_zero_fraction_p90,bptt_estimate_zero_fraction_std,bptt_reference_zero_fraction_n_defined,bptt_reference_zero_fraction_mean,bptt_reference_zero_fraction_median,bptt_reference_zero_fraction_p10,bptt_reference_zero_fraction_p90,bptt_reference_zero_fraction_std,clean_ep_cosine_n_defined,clean_ep_cosine_mean,clean_ep_cosine_median,clean_ep_cosine_p10,clean_ep_cosine_p90,clean_ep_cosine_std,clean_ep_estimate_l2_n_defined,clean_ep_estimate_l2_mean,clean_ep_estimate_l2_median,clean_ep_estimate_l2_p10,clean_ep_estimate_l2_p90,clean_ep_estimate_l2_std,clean_ep_reference_l2_n_defined,clean_ep_reference_l2_mean,clean_ep_reference_l2_median,clean_ep_reference_l2_p10,clean_ep_reference_l2_p90,clean_ep_reference_l2_std,clean_ep_relative_l2_error_n_defined,clean_ep_relative_l2_error_mean,clean_ep_relative_l2_error_median,clean_ep_relative_l2_error_p10,clean_ep_relative_l2_error_p90,clean_ep_relative_l2_error_std,clean_ep_norm_ratio_n_defined,clean_ep_norm_ratio_mean,clean_ep_norm_ratio_median,clean_ep_norm_ratio_p10,clean_ep_norm_ratio_p90,clean_ep_norm_ratio_std,clean_ep_estimate_zero_fraction_n_defined,clean_ep_estimate_zero_fraction_mean,clean_ep_estimate_zero_fraction_median,clean_ep_estimate_zero_fraction_p10,clean_ep_estimate_zero_fraction_p90,clean_ep_estimate_zero_fraction_std,clean_ep_reference_zero_fraction_n_defined,clean_ep_reference_zero_fraction_mean,clean_ep_reference_zero_fraction_median,clean_ep_reference_zero_fraction_p10,clean_ep_reference_zero_fraction_p90,clean_ep_reference_zero_fraction_std
conv2,ours,1,ConvWeight_1,0,36,36,36,0.9993991111866863,0.9997010750029236,0.9986974135148077,0.9999171534673607,0.0007632337799286118,36,0.1147024437437823,0.11022648490806476,0.09250709288638853,0.15086669456216156,0.02586353885502037,36,0.1148841298489068,0.11036399442062982,0.09301194033599414,0.1511829077088972,0.025918614499215235,36,0.029870492512281695,0.02445092709350956,0.01281931305847335,0.05094787613509098,0.01800555322465729,36,0.9984699343701325,0.9992216363159694,0.9959234214509001,1.0006038325023257,0.002928510096235247,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.32697032177375e-16,36,0.1147024437437823,0.11022648490806476,0.09250709288638853,0.15086669456216156,0.02586353885502037,36,0.1147024437437823,0.11022648490806476,0.09250709288638853,0.15086669456216156,0.02586353885502037,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv2,ours,1,ConvWeight_1,1e-05,288,36,288,0.9988440229510043,0.9991412659585388,0.9979128887384756,0.9995300513783105,0.0007608102742495199,288,0.11475719587222447,0.11030574617382619,0.09220908397844363,0.15550841725519124,0.02553446612937734,288,0.1148841298489068,0.11036399442062982,0.0923988414937259,0.15619700347829568,0.025600582645026067,288,0.04615162284955961,0.04144616302258355,0.030673123896576743,0.0648210324114282,0.01369809885978958,288,0.9990049966783832,0.9996849554850733,0.9957335392938281,1.0014882691299551,0.0030416424952067417,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9994449172710385,0.9994842048405255,0.9992401301953681,0.9997288963271659,0.00030109045192872026,288,0.11475719587222447,0.11030574617382619,0.09220908397844363,0.15550841725519124,0.02553446612937734,288,0.11470244374378227,0.11022648490806476,0.09216074733292892,0.15546985463436927,0.02554618280120026,288,0.032398599540702004,0.032135772613254704,0.02329230860111227,0.039008076786075555,0.007877723573312505,288,1.0005355764929844,1.0004635144853156,0.9999979612479256,1.00109100372996,0.0005155576575577846,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,1,ConvWeight_1,3e-05,288,36,288,0.9944474876931382,0.9948828937347107,0.991704379857898,0.9966820856876247,0.002619489440571298,288,0.11520943456746036,0.1108021801166739,0.09273585873334012,0.15581308417676412,0.02543985105015792,288,0.1148841298489068,0.11036399442062982,0.0923988414937259,0.15619700347829568,0.025600582645026067,288,0.10346059065650055,0.10130246217095133,0.0815293323103193,0.12951962368344114,0.022018203620725735,288,1.0033893122773532,1.0035227211349693,0.9983871020138831,1.0076580395735981,0.004548600521269412,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9950466569718027,0.9953888663775492,0.9932164742835884,0.9975669409780364,0.0026508896759665857,288,0.11520943456746036,0.1108021801166739,0.09273585873334012,0.15581308417676412,0.02543985105015792,288,0.11470244374378227,0.11022648490806476,0.09216074733292892,0.15546985463436927,0.02554618280120026,288,0.09719579930739458,0.09640731049327905,0.06987691877198561,0.11702423324590158,0.023633171328139937,288,1.004925392040492,1.0043566239048676,1.0020970034598227,1.00743273414065,0.0030292198124925234,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,1,ConvWeight_1,0.0001,288,36,288,0.9490423544989649,0.9519320073557742,0.9307459424940935,0.9731750165227186,0.023600939646526584,288,0.12024559033698577,0.11595582583001193,0.09824579776451706,0.15916905891329963,0.024466982464077726,288,0.1148841298489068,0.11036399442062982,0.0923988414937259,0.15619700347829568,0.025600582645026067,288,0.3256345276353867,0.32261110036776275,0.2358047200500288,0.3887466192188234,0.0778078326953112,288,1.0519412461115012,1.0476248571864697,1.024883245386009,1.0724404461832213,0.02894619385819325,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9496193545788607,0.9522140757864825,0.9313406964319696,0.973859782427137,0.023744336875623242,288,0.12024559033698577,0.11595582583001193,0.09824579776451706,0.15916905891329963,0.024466982464077726,288,0.11470244374378227,0.11022648490806476,0.09216074733292892,0.15546985463436927,0.02554618280120026,288,0.3239860057623623,0.3213576160067264,0.2329229806008924,0.39008081125758803,0.07877724487559998,288,1.0535420389740522,1.0490424804933132,1.0270077519395873,1.072945496129888,0.02837475847483987,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,1,ConvWeight_1,0.0003,288,36,288,0.721063873775858,0.721807463478974,0.6480826216260315,0.8175914782780053,0.07679762342046625,288,0.15709675560293487,0.15389838514402038,0.13610964479848217,0.1856480088207064,0.020016319852059674,288,0.1148841298489068,0.11036399442062982,0.0923988414937259,0.15619700347829568,0.025600582645026067,288,0.9712665837867086,0.9636368936192881,0.6987186664901011,1.1625886788049873,0.23612390447582357,288,1.4010967937107865,1.3888488299427553,1.2165437456492643,1.5276407138916617,0.17464406658533335,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.7215182407653423,0.7221542959321678,0.6482273215396361,0.818119930581295,0.07698168238871773,288,0.15709675560293487,0.15389838514402038,0.13610964479848217,0.1856480088207064,0.020016319852059674,288,0.11470244374378227,0.11022648490806476,0.09216074733292892,0.15546985463436927,0.02554618280120026,288,0.9719580884079129,0.9640721156562428,0.6987682407858192,1.1702427254869985,0.23633179611547564,288,1.4031856469643367,1.3900930938485794,1.2189612938855572,1.540335221738391,0.1741908431576351,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,1,ConvWeight_1,0.0005,288,36,288,0.53607714364568,0.5298318207341022,0.4530513811100793,0.647844828672942,0.08317469623030604,288,0.2116968327330145,0.2104478286598119,0.19085707345297567,0.23633873992789342,0.01794280557168334,288,0.1148841298489068,0.11036399442062982,0.0923988414937259,0.15619700347829568,0.025600582645026067,288,1.618010333995011,1.6055107577198364,1.163819200417324,1.9361984512642363,0.3939282484380828,288,1.910173660583161,1.8924024835879312,1.5303340961375445,2.1751021610011776,0.34350290764221,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.5364249758028783,0.5303564396394211,0.45306546224961974,0.6481266775278466,0.08335142106117423,288,0.2116968327330145,0.2104478286598119,0.19085707345297567,0.23633873992789342,0.01794280557168334,288,0.11470244374378227,0.11022648490806476,0.09216074733292892,0.15546985463436927,0.02554618280120026,288,1.6199302706729095,1.6067856429525038,1.1646125702392163,1.9504050342186612,0.3938864305794455,288,1.9129925265872036,1.8925363581786308,1.5322942667928083,2.193031824334354,0.34301541057660023,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,2,DenseWeight_0,0,36,36,36,0.9999999775418514,0.9999999952792603,0.9999999696126443,0.9999999990722253,6.907030760924373e-08,36,0.28168866160730616,0.2765260785216024,0.2255221896288166,0.34370382785251247,0.05658536587905793,36,0.28168997479761426,0.27652634404310417,0.2255297708918424,0.3437060056627479,0.056586824610039416,36,0.00014480265101176612,9.715160997109625e-05,4.3157086261930555e-05,0.00025169453953750604,0.00016028505459864887,36,0.9999959780050683,1.0000003801068087,0.9999855224734031,1.0000146577424758,3.2333288143908124e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.1568259067378855e-16,36,0.28168866160730616,0.2765260785216024,0.2255221896288166,0.34370382785251247,0.05658536587905793,36,0.28168866160730616,0.2765260785216024,0.2255221896288166,0.34370382785251247,0.05658536587905793,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv2,ours,2,DenseWeight_0,1e-05,288,36,288,0.9999999705568356,0.999999985968195,0.9999999581563235,0.9999999939907163,6.753198720166688e-08,288,0.28168863284535806,0.2765261572194609,0.22233516275321263,0.3455291511255564,0.05589106185782757,288,0.2816899747976143,0.27652634404310417,0.22235134004860402,0.3455306683201577,0.055892481447755306,288,0.0002005333686442239,0.00016787969933993398,0.00010963674777787527,0.00028987134063666756,0.0001405978210927461,288,0.9999958593295146,1.0000008168080596,0.9999824403627556,1.0000167200673076,3.18785531012517e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999999930176275,0.999999993578987,0.9999999906148926,0.9999999958990975,3.0777450155300473e-09,288,0.28168863284535806,0.2765261572194609,0.22233516275321263,0.3455291511255564,0.05589106185782757,288,0.28168866160730627,0.2765260785216024,0.2223346071395386,0.34552928588179305,0.055891040615991344,288,0.00011573149699056675,0.00011335882480801646,9.056909085135912e-05,0.00013700938372573486,2.403937803138364e-05,288,0.9999998813282676,0.9999998687203645,0.9999971061573351,1.0000028182786327,2.2192625130822926e-06,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,2,DenseWeight_0,3e-05,288,36,288,0.9999999146925354,0.9999999301940228,0.9999998663855357,0.9999999524690008,6.698736164539817e-08,288,0.28168858621321646,0.2765263242686251,0.22233628718763987,0.3455288905850755,0.055891102235066624,288,0.2816899747976143,0.27652634404310417,0.22235134004860402,0.3455306683201577,0.055892481447755306,288,0.00039766850897750197,0.00037367512432993113,0.00030832424929552006,0.0005188865775628179,0.00011649730320540403,288,0.9999956638717585,1.0000005972638482,0.9999763540425995,1.0000191587851517,3.222488427126937e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999999371586136,0.9999999422115263,0.9999999155337771,0.9999999630918373,2.7699760102842535e-08,288,0.28168858621321646,0.2765263242686251,0.22233628718763987,0.3455288905850755,0.055891102235066624,288,0.28168866160730627,0.2765260785216024,0.2223346071395386,0.34552928588179305,0.055891040615991344,288,0.0003471944949101827,0.0003400764962637806,0.00027170724265786797,0.00041102851963608554,7.211812280457741e-05,288,0.9999996858782918,0.999999654132523,0.9999913641768696,1.0000084923082049,6.6570986133900774e-06,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,2,DenseWeight_0,0.0001,288,36,288,0.9999992792769513,0.9999993125380178,0.9999990413700526,0.9999995727779541,2.9823305848677355e-07,288,0.2816885373642625,0.2765270103016022,0.22234036137869392,0.3455280728999866,0.05589122143779935,288,0.2816899747976143,0.27652634404310417,0.22235134004860402,0.3455306683201577,0.055892481447755306,288,0.001179338223916992,0.001172905274078027,0.0009246039169508388,0.0013882679069548382,0.00022852255400114158,288,0.9999954196503,1.0000012355127217,0.9999546048388772,1.0000351627369253,3.777184598604787e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999993017615254,0.9999993579312985,0.9999990614772253,0.9999995899078477,3.077767058174891e-07,288,0.2816885373642625,0.2765270103016022,0.22234036137869392,0.3455280728999866,0.05589122143779935,288,0.28168866160730627,0.2765260785216024,0.2223346071395386,0.34552928588179305,0.055891040615991344,288,0.0011573150371982398,0.0011335885836503486,0.0009056904666951562,0.0013700993735813898,0.00024039361258428065,288,0.9999994416855115,0.9999993968588299,0.9999716422216609,1.0000287244082342,2.2183622953101e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,2,DenseWeight_0,0.0003,288,36,288,0.9999936933361485,0.9999942171856907,0.9999915383469955,0.9999962823088714,2.7536268994087523e-06,288,0.28168937805463024,0.2765298391942734,0.2223531904307019,0.3455265441573815,0.05589137243824169,288,0.2816899747976143,0.27652634404310417,0.22235134004860402,0.3455306683201577,0.055892481447755306,288,0.003480107442448914,0.0034022292109474267,0.002726827548945507,0.0041143921959627796,0.0007135234671141325,288,0.9999984922800509,1.0000021270730683,0.999910797436774,1.000090598179425,7.208291203427845e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999937158735173,0.9999942220653576,0.9999915531220006,0.9999963091450215,2.769989333044446e-06,288,0.28168937805463024,0.2765298391942734,0.2223531904307019,0.3455265441573815,0.05589137243824169,288,0.28168866160730627,0.2765260785216024,0.2223346071395386,0.34552928588179305,0.055891040615991344,288,0.003471945787125786,0.00340076820828821,0.0027170686375836777,0.004110335290297381,0.0007211797641442039,288,1.0000025144096059,1.000002341225391,0.9999187045116509,1.0000904306031677,6.652767013192098e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,ours,2,DenseWeight_0,0.0005,288,36,288,0.9999825217291699,0.999983947979271,0.9999765174902572,0.9999896823753206,7.677177064371282e-06,288,0.28169167096798,0.2765339551655822,0.22236777997656704,0.34552621174345194,0.0558912425906165,288,0.2816899747976143,0.27652634404310417,0.22235134004860402,0.3455306683201577,0.055892481447755306,288,0.005791524380640858,0.005668676113829438,0.00454263650225744,0.006853686817947188,0.0011970834627558348,288,1.0000071506435582,1.0000122330556973,0.9998632078223718,1.0001496448123695,0.00011365750797796901,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999825443192578,0.9999839522009168,0.9999765362295491,0.999989747602465,7.694239180730871e-06,288,0.28169167096798,0.2765339551655822,0.22236777997656704,0.34552621174345194,0.0558912425906165,288,0.28168866160730627,0.2765260785216024,0.2223346071395386,0.34552928588179305,0.055891040615991344,288,0.005786577959403943,0.005667951615578657,0.004528443545733576,0.006850621365772899,0.0012019645867293437,288,1.0000111728858352,1.0000095894914818,0.9998699998432959,1.0001567195792596,0.00011092547011671491,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,legacy,0,ConvWeight_0,0,36,36,36,0.9999977850853445,0.9999999999948399,0.9999986995908414,0.9999999999998277,8.733543908369479e-06,36,0.07139153618737494,0.06660014064392498,0.04642895523448678,0.10315097794599824,0.025236590028637824,36,0.07137768506722632,0.06660019547956303,0.04642903255770002,0.10317690873566868,0.025233228855042478,36,0.0008372662565318444,3.3026558629997885e-06,9.64365759433679e-07,0.0016370834841987997,0.002271378719896031,36,1.000177540543262,0.9999991340001707,0.9997278325884909,1.0001246572278113,0.0011276499037044957,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.32697032177375e-16,36,0.07139153618737494,0.06660014064392498,0.04642895523448678,0.10315097794599824,0.025236590028637824,36,0.07139153618737494,0.06660014064392498,0.04642895523448678,0.10315097794599824,0.025236590028637824,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv2,legacy,0,ConvWeight_0,1e-05,288,36,288,0.08509808118957152,0.0822634087307206,-0.039042194765712024,0.2190324512617907,0.09864668186984296,288,0.8470145944157255,0.8449195588814504,0.7678835845627083,0.9351198498419261,0.06419890414751148,288,0.07137768506722633,0.06660019547956303,0.045297334668490084,0.10964269175685393,0.024923606959157893,288,13.11436864775969,12.548074594041616,7.664098271606534,18.59179187043282,4.373420781933053,288,13.157714756121038,12.570831595602641,7.77762005976428,18.6068563667059,4.353731812273865,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.08511597212628003,0.08227394667249921,-0.03904289988322757,0.2187219557331859,0.0986510602126703,288,0.8470145944157255,0.8449195588814504,0.7678835845627083,0.9351198498419261,0.06419890414751148,288,0.07139153618737494,0.06660014064392498,0.0452972549663303,0.10964259267110686,0.02492692688979749,288,13.112249590220541,12.54808743030769,7.664767709321632,18.59178894570274,4.373929352142011,288,13.155606281842479,12.57314904536591,7.781196538481342,18.59504377951086,4.354233655809307,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,legacy,0,ConvWeight_0,3e-05,288,36,288,0.029404667288278088,0.025876688511436916,-0.09105555302609719,0.15219186695630635,0.09456022855125715,288,2.5315491577841414,2.5252030115935806,2.2965857952481223,2.792120055706681,0.18999711875574024,288,0.07137768506722633,0.06660019547956303,0.045297334668490084,0.10964269175685393,0.024923606959157893,288,39.34305957048957,37.64422397520296,22.992350192677605,55.775376229166206,13.120262638624977,288,39.358448176291304,37.6713938311698,23.11630833833291,55.74073003667579,13.108435778809541,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.029422512773032476,0.025830677018002242,-0.09058804866455279,0.15216061288742114,0.09456638587234849,288,2.5315491577841414,2.5252030115935806,2.2965857952481223,2.792120055706681,0.18999711875574024,288,0.07139153618737494,0.06660014064392498,0.0452972549663303,0.10964259267110686,0.02492692688979749,288,39.336748778568186,37.644262325004135,22.9943030133226,55.77536708082232,13.121788065022454,288,39.35215277569993,37.67144037721546,23.11823518794396,55.74153739543028,13.109952377637866,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,legacy,0,ConvWeight_0,0.0001,288,36,288,0.0097774420230815,0.007438934529773608,-0.10724512823388074,0.1321897692411619,0.09374726499176145,288,8.434420716971195,8.412986883793344,7.66274023199479,9.304395256956212,0.6314706922582952,288,0.07137768506722633,0.06660019547956303,0.045297334668490084,0.10964269175685393,0.024923606959157893,288,131.1434783748276,125.48074707815452,76.64123068219762,185.91792402910247,43.73420907832886,288,131.14904686718438,125.48882598923109,76.75029396544018,185.84990151928918,43.72516636872013,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.009795262519535353,0.007438974453075991,-0.10724669273613593,0.13211518927548072,0.09375403530649752,288,8.434420716971195,8.412986883793344,7.66274023199479,9.304395256956212,0.6314706922582952,288,0.07139153618737494,0.06660014064392498,0.0452972549663303,0.10964259267110686,0.02492692688979749,288,131.1224960117144,125.48087472532893,76.64767532552133,185.91789309810963,43.73929363272534,288,131.12808158664384,125.48895356800503,76.75671134059345,185.84987056145158,43.73024134494456,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,legacy,0,ConvWeight_0,0.0003,288,36,288,0.004164521616413407,0.0025868179194997107,-0.11305015385316546,0.12640205914755692,0.09358104010262917,288,25.301778562109867,25.242219310247783,22.975562007889305,27.91208466419799,1.8931116041830842,288,0.07137768506722633,0.06660019547956303,0.045297334668490084,0.10964269175685393,0.024923606959157893,288,393.4303900331891,376.4422440255727,229.92373570003494,557.7537968684474,131.2026280872504,288,393.433151380362,376.44766852191356,230.0285241188558,557.684020033589,131.19438232224368,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.00418233411856188,0.0025405170614375824,-0.11296156712186703,0.1262573898568538,0.09358798117172434,288,25.301778562109867,25.242219310247783,22.975562007889305,27.91208466419799,1.8931116041830842,288,0.07139153618737494,0.06660014064392498,0.0452972549663303,0.10964259267110686,0.02492692688979749,288,393.36748875421915,376.4426268081038,229.94301411838777,557.7537037013108,131.21788162181298,288,393.37026766776745,376.4480512333472,230.0477748982232,557.6839268399,131.20962606296573,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,legacy,0,ConvWeight_0,0.0005,288,36,288,0.003041801069669129,0.0010633826954664584,-0.11383279303758564,0.12522897854933407,0.09355139833840144,288,42.16931530220269,42.07154537245833,38.29012251019958,46.519911381973095,3.154777245941799,288,0.07137768506722633,0.06660019547956303,0.045297334668490084,0.10964269175685393,0.024923606959157893,288,655.7173026746556,627.4037445033665,383.206224914228,929.5897022724674,218.67104804999047,288,655.7195025546074,627.4086381568609,383.31015749803476,929.5195747293368,218.66296172352457,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.003059611939419239,0.0010188493343123413,-0.1136808999911571,0.12508428508598804,0.09355837327131558,288,42.16931530220269,42.07154537245833,38.29012251019958,46.519911381973095,3.154777245941799,288,0.07139153618737494,0.06660014064392498,0.0452972549663303,0.10964259267110686,0.02492692688979749,288,655.6124824702923,627.4043824212613,383.23833710864704,929.5895468691816,218.69647057644815,288,655.6147000134198,627.4092760031187,383.34224197930826,929.5194192995566,218.68837441295088,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv2,legacy,1,ConvWeight_1,0,36,36,36,0.9999906645782782,0.9999999999993545,0.9999955354284671,0.9999999999998536,3.564111609104295e-05,36,0.3214968741962774,0.3214696123496593,0.2521906645569417,0.366057994327755,0.06357252364336466,36,0.3215021521038165,0.32146817682158924,0.2522109916504973,0.366053315589223,0.06357325206125171,36,0.0015238293734556635,1.1609604346131504e-06,5.427548529335681e-07,0.002985612536728191,0.004100932225279522,36,0.9999836643553304,0.9999999072356525,0.9999517620735892,1.000016826782654,7.029299482296361e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.32697032177375e-16,36,0.3214968741962774,0.3214696123496593,0.2521906645569417,0.366057994327755,0.06357252364336466,36,0.3214968741962774,0.3214696123496593,0.2521906645569417,0.366057994327755,0.06357252364336466,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
