architecture,scheme,checkpoint_role,T,phase,reference_kind,state_layer_name,K,layer_index,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative
conv3,baseline,best_validation,10,zero,post_T_free,Layer_2,8,2,10,10.0,0,24,36,3612672,9.143086808578685e-07,5.6221721192213165e-06,5.547328994593475e-06,-0.8164214004085224,20.53665304897871,20.52041847894632,-0.8164204860998414,20.53665425711401,20.52041972441391,2.7376282327080105e-07,False,0.00028855462055332737,-120.12003566808272,154.78290862083645,-120.12003201827203,154.7829109696115,2,3612672,5.536068594104309e-07,4.465107427856806e-06,5.565264269507309e-06,6.694266638472602e-06,2.2186201474917118e-07,2.7249276471772166e-07,3.2413955681526256e-07
conv3,baseline,best_validation,10,zero,post_T_free,Layer_3,8,3,10,10.0,0,24,36,7225344,5.667329708087864e-07,3.4496588162053236e-06,3.4027870471161375e-06,-0.19783663243710872,1.4138483514663907,1.3999385085817786,-0.19783606570413795,1.4138493920690949,1.399939639613386,2.439907230946987e-06,False,0.0002747040617414598,-18.528443713928354,25.48218577159874,-18.528442573433345,25.482333348642072,0,7225344,0.0,2.777592085081932e-06,3.3906471851734793e-06,4.040714543873198e-06,1.9620398160277954e-06,2.38698395951102e-06,2.8385209705434598e-06
conv3,baseline,best_validation,10,zero,post_T_free,Layer_4,8,4,10,10.0,0,24,36,11520,8.821483437876514e-07,1.1477564641431806e-06,7.342746083960415e-07,-0.16419551137261074,0.3508556769689769,0.3100637678066335,-0.16419462922426695,0.3508556550645094,0.31006421016404245,3.271306521412412e-06,False,7.124246850120919e-06,-1.5155942046842616,1.1346435020942778,-1.515595468576575,1.1346495731288413,0,0,,8.948854710351462e-07,1.1360352933266509e-06,1.4618111477077634e-06,2.3229662752354872e-06,3.345885247137117e-06,5.12550742994892e-06
conv3,baseline,best_validation,10,negative,post_T_free,Layer_1,8,1,10,10.0,0,24,36,7225344,5.068729048270134e-07,6.923303857433639e-06,6.904724191501622e-06,-2.872679061041335,49.787234931271584,49.70429032904387,-2.8726785541684303,49.787236084960064,49.7042915139525,1.3905781003887566e-07,False,0.00044071955855429223,-251.0560286932715,291.04293805290746,-251.05602616563465,291.0429383254803,0,7225344,0.0,5.570676302136142e-06,6.800121136091878e-06,8.185315698945371e-06,1.154761169056154e-07,1.368935211742903e-07,1.635189701317169e-07
conv3,baseline,best_validation,10,negative,post_T_free,Layer_2,8,2,10,10.0,0,24,36,3612672,8.950583358180408e-07,6.09747056537866e-06,6.0314192252853545e-06,-0.8164214004085224,20.53665304897871,20.52041847894632,-0.8164205053501865,20.536654247236722,20.52041971376292,2.9690673309017543e-07,False,0.00029085492036529104,-120.12003566808272,154.78290862083645,-120.12003236858882,154.78291027895608,1,3612672,2.7680342970521543e-07,5.037920104041552e-06,6.028601647036676e-06,7.2758803035186166e-06,2.4856051352917357e-07,2.957977269861192e-07,3.450211170342945e-07
conv3,baseline,best_validation,10,negative,post_T_free,Layer_3,8,3,10,10.0,0,24,36,7225344,5.229069071263124e-07,4.510670910873591e-05,4.5103678064949415e-05,-0.19783663243710872,1.4138483514663907,1.3999385085817786,-0.19783610953020161,1.4138492176885635,1.3999394573068213,3.1903498746490684e-05,False,0.006255819795396134,-18.528443713928354,25.48218577159874,-18.528445034981416,25.482364308317063,16,7225344,2.2144274376417234e-06,3.1572634708480125e-05,4.2272850982108264e-05,6.0731725152632533e-05,2.2078294183645425e-05,3.1048981625119424e-05,4.3732907222180335e-05
conv3,baseline,best_validation,10,negative,post_T_free,Layer_4,8,4,10,10.0,0,24,36,11520,-1.3673660112025931e-05,0.002044141339653011,0.0020440956062517104,-0.16419551137261074,0.3508556769689769,0.3100637678066335,-0.16420918503272275,0.3508423237303431,0.3100414160582355,0.005826160081866815,False,0.024901519696616414,-1.5155942046842616,1.1346435020942778,-1.5146974104699473,1.13583956899554,0,0,,0.0014584313650302797,0.001957790048573623,0.002754364420359107,0.0034158848745353444,0.005931252625256239,0.008792014044489285
conv3,baseline,best_validation,10,negative,matched_zero_K,Layer_1,8,1,10,10.0,0,24,36,7225344,-2.2801523705936463e-09,4.579767418380131e-07,4.5797106564686923e-07,-2.872678551888278,49.78723608861326,49.70429151774358,-2.8726785541684303,49.787236084960064,49.7042915139525,9.198677769998885e-09,False,4.399498105911448e-05,-251.05602605008394,291.0429384008277,-251.05602616563465,291.0429383254803,0,7225344,0.0,3.075137430513533e-07,4.2696370186793363e-07,6.041772084801247e-07,6.371501718947966e-09,8.558325169511877e-09,1.23742304380916e-08
conv3,baseline,best_validation,10,negative,matched_zero_K,Layer_2,8,2,10,10.0,0,24,36,3612672,-1.9250345039827666e-08,2.443162485593095e-06,2.4430866450507395e-06,-0.8164204860998414,20.53665425711401,20.52041972441391,-0.8164205053501865,20.536654247236722,20.52041971376292,1.1896594523164699e-07,False,0.00020884092066203452,-120.12003201827203,154.7829109696115,-120.12003236858882,154.78291027895608,3,3612672,8.304102891156462e-07,1.6304007930730823e-06,2.312850070930281e-06,3.2294372708632975e-06,8.142535194265118e-08,1.1108493202448669e-07,1.6072023546817041e-07
conv3,baseline,best_validation,10,negative,matched_zero_K,Layer_3,8,3,10,10.0,0,24,36,7225344,-4.382606368247404e-08,4.499352118469442e-05,4.499349984024012e-05,-0.19783606570413795,1.4138493920690949,1.399939639613386,-0.19783610953020161,1.4138492176885635,1.3999394573068213,3.1823418701513006e-05,False,0.006255874805493056,-18.528442573433345,25.482333348642072,-18.528445034981416,25.482364308317063,16,7225344,2.2144274376417234e-06,3.1409565869589695e-05,4.2192779369662115e-05,6.067748491185335e-05,2.196401238696646e-05,3.099082034139177e-05,4.369389028070294e-05
conv3,baseline,best_validation,10,negative,matched_zero_K,Layer_4,8,4,10,10.0,0,24,36,11520,-1.455580845581358e-05,0.002044168767402461,0.0020441169433434805,-0.16419462922426695,0.3508556550645094,0.31006421016404245,-0.16420918503272275,0.3508423237303431,0.3100414160582355,0.005826238619487588,False,0.024902506338253555,-1.515595468576575,1.1346495731288413,-1.5146974104699473,1.13583956899554,0,0,,0.0014584511134279243,0.001957853998758775,0.002754400158974139,0.003415901007159504,0.005931387579476201,0.008792151473684078
conv3,baseline,best_validation,10,positive,post_T_free,Layer_1,8,1,10,10.0,0,24,36,7225344,5.114395726491488e-07,6.9438418532914475e-06,6.924981534058445e-06,-2.872679061041335,49.787234931271584,49.70429032904387,-2.872678549601762,49.78723609226991,49.704291521538465,1.3947032533292967e-07,False,0.00044045858872721055,-251.0560286932715,291.04293805290746,-251.05602593453318,291.04293847617515,0,7225344,0.0,5.582645313247853e-06,6.863547756530422e-06,8.162582569051907e-06,1.1483307253194719e-07,1.377600749996841e-07,1.6340402572739355e-07
conv3,baseline,best_validation,10,positive,post_T_free,Layer_2,8,2,10,10.0,0,24,36,3612672,9.336017248602722e-07,6.162522824892469e-06,6.091393550465984e-06,-0.8164214004085224,20.53665304897871,20.52041847894632,-0.8164204668067975,20.536654266993004,20.52041973506831,3.0007435048910913e-07,False,0.0002879954845980137,-120.12003566808272,154.78290862083645,-120.12003166795523,154.7829116602668,3,3612672,8.304102891156462e-07,4.963657448265861e-06,6.086981757376845e-06,7.164181253801136e-06,2.4257929601889517e-07,2.976494647158844e-07,3.5163279248920043e-07
conv3,baseline,best_validation,10,positive,post_T_free,Layer_3,8,3,10,10.0,0,24,36,7225344,6.106769843956953e-07,4.5143444478238847e-05,4.5139313829305854e-05,-0.19783663243710872,1.4138483514663907,1.3999385085817786,-0.19783602176012433,1.4138495678867424,1.3999398233880112,3.1929481285187165e-05,False,0.006255929399249238,-18.528443713928354,25.48218577159874,-18.52844011188527,25.482302388967042,11,7225344,1.5224188633786849e-06,3.1602554607929785e-05,4.231204078083255e-05,6.07924409241801e-05,2.2099033268125454e-05,3.107987838919419e-05,4.3776706551569946e-05
conv3,baseline,best_validation,10,positive,post_T_free,Layer_4,8,4,10,10.0,0,24,36,11520,1.543822437485675e-05,0.0020441959345465608,0.0020441376372555835,-0.16419551137261074,0.3508556769689769,0.3100637678066335,-0.16418007314823588,0.3508808950253739,0.31010047738571345,0.005826315686855229,False,0.024903492979890862,-1.5155942046842616,1.1346435020942778,-1.5164935266832023,1.1334595772621423,0,0,,0.0014584718086302485,0.001957918653464943,0.002754433812645682,0.003415920079870321,0.005931500344321669,0.00879229619912176
conv3,baseline,best_validation,10,positive,matched_zero_K,Layer_1,8,1,10,10.0,0,24,36,7225344,2.2865154515417318e-09,4.5797122916371895e-07,4.5796552117907025e-07,-2.872678551888278,49.78723608861326,49.70429151774358,-2.872678549601762,49.78723609226991,49.704291521538465,9.19856704534881e-09,False,4.399498105200905e-05,-251.05602605008394,291.0429384008277,-251.05602593453318,291.04293847617515,0,7225344,0.0,3.075185917650297e-07,4.2696370187278443e-07,6.041620224148235e-07,6.3716024123411755e-09,8.55818620665933e-09,1.2373921901053297e-08
conv3,baseline,best_validation,10,positive,matched_zero_K,Layer_2,8,2,10,10.0,0,24,36,3612672,1.929304400240371e-08,2.4431415547873765e-06,2.443065376771977e-06,-0.8164204860998414,20.53665425711401,20.52041972441391,-0.8164204668067975,20.536654266993004,20.52041973506831,1.1896492603906302e-07,False,0.00020884044497881948,-120.12003201827203,154.7829109696115,-120.12003166795523,154.7829116602668,1,3612672,2.7680342970521543e-07,1.6304085280028885e-06,2.312850070967157e-06,3.22907845763591e-06,8.14257346327141e-08,1.1108493202586404e-07,1.6070241420247563e-07
conv3,baseline,best_validation,10,positive,matched_zero_K,Layer_3,8,3,10,10.0,0,24,36,7225344,4.394401358690894e-08,4.499253240296182e-05,4.4992510942991826e-05,-0.19783606570413795,1.4138493920690949,1.399939639613386,-0.19783602176012433,1.4138495678867424,1.3999398233880112,3.182271934715592e-05,False,0.006255874389152316,-18.528442573433345,25.482333348642072,-18.52844011188527,25.482302388967042,11,7225344,1.5224188633786849e-06,3.1409566629991094e-05,4.218912148963134e-05,6.067662942456821e-05,2.196401292828005e-05,3.098802870510323e-05,4.369327776488851e-05
conv3,baseline,best_validation,10,positive,matched_zero_K,Layer_4,8,4,10,10.0,0,24,36,11520,1.4556076031069101e-05,0.00204416786260959,0.0020441160366222945,-0.16419462922426695,0.3508556550645094,0.31006421016404245,-0.16418007314823588,0.3508808950253739,0.31010047738571345,0.005826236040669611,False,0.02490250633825372,-1.515595468576575,1.1346495731288413,-1.5164935266832023,1.1334595772621423,0,0,,0.0014584511139387683,0.0019578540736402907,0.0027543976148007563,0.003415901011006625,0.005931371561814975,0.008792153245701057
conv3,baseline,best_validation,10,positive_minus_negative,negative_phase,Layer_1,8,1,10,10.0,0,24,36,7225344,4.5666678221353785e-09,9.159471369527085e-07,9.159357527888439e-07,-2.8726785541684303,49.787236084960064,49.7042915139525,-2.872678549601762,49.78723609226991,49.704291521538465,1.8397228064431592e-08,False,8.798996211112353e-05,-251.05602616563465,291.0429383254803,-251.05602593453318,291.04293847617515,0,7225344,0.0,6.150321720469511e-07,8.53927403740718e-07,1.2083378800433115e-06,1.274310075118924e-08,1.711645854847988e-08,2.4748124717001244e-08
conv3,baseline,best_validation,10,positive_minus_negative,negative_phase,Layer_2,8,2,10,10.0,0,24,36,3612672,3.8543389042231373e-08,4.886297830207865e-06,4.886145811644924e-06,-0.8164205053501865,20.536654247236722,20.52041971376292,-0.8164204668067975,20.536654266993004,20.52041973506831,2.37930568990581e-07,False,0.000417681365640854,-120.12003236858882,154.78291027895608,-120.12003166795523,154.7829116602668,4,3612672,1.1072137188208617e-06,3.26080750799131e-06,4.625700141897438e-06,6.458502115937085e-06,1.6285099699780022e-07,2.221698639242549e-07,3.2142197350556134e-07
conv3,baseline,best_validation,10,positive_minus_negative,negative_phase,Layer_3,8,3,10,10.0,0,24,36,7225344,8.777007726938297e-08,8.998568367204554e-05,8.998564086752386e-05,-0.19783610953020161,1.4138492176885635,1.3999394573068213,-0.19783602176012433,1.4138495678867424,1.3999398233880112,6.364588426137757e-05,False,0.012511749194645372,-18.528445034981416,25.482364308317063,-18.52844011188527,25.482302388967042,27,7225344,3.736846301020408e-06,6.281913249948901e-05,8.438023100473303e-05,0.00012135356803084663,4.392802991598714e-05,6.197763653897127e-05,8.738682202663656e-05
conv3,baseline,best_validation,10,positive_minus_negative,negative_phase,Layer_4,8,4,10,10.0,0,24,36,11520,2.9111884486882684e-05,0.004088336629964286,0.004088232979918018,-0.16420918503272275,0.3508423237303431,0.3100414160582355,-0.16418007314823588,0.3508808950253739,0.31010047738571345,0.01165291743166818,False,0.049805012676507276,-1.5146974104699473,1.13583956899554,-1.5164935266832023,1.1334595772621423,0,0,,0.002916902227366692,0.003915708072399037,0.005508797773701416,0.006831735035473789,0.011868458974073352,0.017585403062294926
conv3,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_1,8,1,0.001,2.44140625e-07,0,0,36,7225344,2.600795905018753e-09,6.612252529974735e-09,6.0792881310721706e-09,-0.00450825783199234,6.826719202438843,6.82671771384745,-0.004508255231196411,6.826719202548934,6.826717713959258,9.685842252911927e-10,False,5.08285094014127e-08,-81.45423930273073,102.12705647704594,-81.45423929588291,102.12705649728514,0,7225344,0.0,4.990965580747892e-09,6.539540998020135e-09,8.350136753541486e-09,7.508428881121821e-10,9.568371555872077e-10,1.191504385860558e-09
conv3,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_2,8,2,0.001,2.44140625e-07,0,0,36,3612672,5.923475968118076e-09,1.521553103292707e-08,1.4015163825981282e-08,-0.01107991837675239,0.4142620885835435,0.41411388946322986,-0.011079912453276422,0.4142620919781478,0.4141138930175358,3.67292384513206e-08,False,9.522573019005165e-08,-2.6710456309473067,4.89880748348758,-2.6710456362820003,4.898807529566368,0,3612672,0.0,1.141031909749391e-08,1.5043801491160543e-08,1.925325182665197e-08,2.8633909774545784e-08,3.6568149450664394e-08,4.480340423178579e-08
conv3,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_3,8,3,0.001,2.44140625e-07,0,0,36,7225344,4.879974866644298e-08,1.2902007393362918e-07,1.1943518747810936e-07,0.02643016976162039,0.37155318395954995,0.37061194616046994,0.026430218561369057,0.37155325304278347,0.37061201193899923,3.472452383766284e-07,False,8.752583393611957e-07,-0.8816749048380392,2.884159645643687,-0.8816748041860161,2.884160411761135,0,7225344,0.0,9.685866600085099e-08,1.273741383861146e-07,1.6341200388240916e-07,2.8421172722052804e-07,3.433559846830328e-07,4.0647283137159956e-07
conv3,legacy,reconstructed_initialization,10,zero,post_T_free,Layer_4,8,4,0.001,2.44140625e-07,0,0,36,11520,1.9533904956012996e-07,3.399890104720223e-07,2.7827177894765036e-07,0.1079437589854856,0.3840335081715972,0.36855105520764364,0.10794395432453514,0.3840338279175782,0.3685513311735703,8.853107951197463e-07,False,9.759627479510868e-07,-0.755685299075818,1.1700065793996188,-0.755685731839339,1.170007538819174,0,0,,2.534189457219956e-07,3.3536990544154265e-07,4.314360554795937e-07,7.735847416547035e-07,8.99587654243404e-07,9.839166493909622e-07
conv3,legacy,reconstructed_initialization,10,negative,post_T_free,Layer_1,8,1,0.001,2.44140625e-07,0,0,36,7225344,2.5405353377988582e-09,7.269785820815798e-09,6.811421736901163e-09,-0.00450825783199234,6.826719202438843,6.82671771384745,-0.004508255291456975,6.826719202543652,6.826717713953936,1.0649018372132062e-09,False,5.820105286602484e-08,-81.45423930273073,102.12705647704594,-81.45423929384758,102.12705649973367,0,7225344,0.0,5.586744932395773e-09,7.125345328614902e-09,8.933709346828116e-09,8.372480926491896e-10,1.0416089641191837e-09,1.281698683256398e-09
conv3,legacy,reconstructed_initialization,10,negative,post_T_free,Layer_2,8,2,0.001,2.44140625e-07,0,0,36,3612672,5.227868059078767e-09,6.002243711785645e-08,5.979433378777537e-08,-0.01107991837675239,0.4142620885835435,0.41411388946322986,-0.011079913148884332,0.414262090977007,0.41411389199742527,1.4489000749039536e-07,False,4.1472597908653874e-07,-2.6710456309473067,4.89880748348758,-2.67104565093273,4.898807398109295,0,3612672,0.0,5.6892456976160576e-08,5.988451274119241e-08,6.275331446239948e-08,1.3722307311713575e-07,1.4537916095197992e-07,1.5268180920780136e-07
conv3,legacy,reconstructed_initialization,10,negative,post_T_free,Layer_3,8,3,0.001,2.44140625e-07,0,0,36,7225344,3.4227069864917054e-08,1.2251618063528991e-05,1.225157025373802e-05,0.02643016976162039,0.37155318395954995,0.37061194616046994,0.026430203988690257,0.3715532368662028,0.3706119967605863,3.2974062913326546e-05,False,4.4707659324183524e-05,-0.8816749048380392,2.884159645643687,-0.8816753532239292,2.8841798549395117,47,7225344,6.504880598072562e-06,1.2160729162576981e-05,1.2251245417680878e-05,1.2336835170569379e-05,2.987333475838533e-05,3.3190576981601324e-05,3.662694519493076e-05
